Code,Name,Year,Indicator,Indicator code,Value
1000000,ŁÓDZKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.2736102934992852
1000000,ŁÓDZKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.29491245601077465
1000000,ŁÓDZKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.28137128072445017
1000000,ŁÓDZKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.2938107318941171
1000000,ŁÓDZKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.3067409413808964
1200000,MAŁOPOLSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.07532274542583821
1200000,MAŁOPOLSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.08030364816964146
1200000,MAŁOPOLSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.0878416411282757
1200000,MAŁOPOLSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.09471318163623488
1200000,MAŁOPOLSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.10222957246110499
1200000,MAŁOPOLSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.09935135452437557
1200000,MAŁOPOLSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.10051014870291979
1200000,MAŁOPOLSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.10384594754063187
1200000,MAŁOPOLSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.10707441496396664
1200000,MAŁOPOLSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.11068573358855985
1200000,MAŁOPOLSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.1176068570777686
1200000,MAŁOPOLSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.12662138922085872
1200000,MAŁOPOLSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.13071268775966763
1200000,MAŁOPOLSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.1387344834538176
1200000,MAŁOPOLSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.13877955465029865
1200000,MAŁOPOLSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.1344566442179188
1200000,MAŁOPOLSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.15265159518275934
1200000,MAŁOPOLSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.14150381638066367
1200000,MAŁOPOLSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.14703054298642534
1200000,MAŁOPOLSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.14748385158479796
1400000,MAZOWIECKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.11357466063348416
1400000,MAZOWIECKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.11946351931330472
1400000,MAZOWIECKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.12990530537981226
1400000,MAZOWIECKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.1403877318288218
1400000,MAZOWIECKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.14649440203080305
1400000,MAZOWIECKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.15101559666303954
1400000,MAZOWIECKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.15837789964914673
1400000,MAZOWIECKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.15985695426212798
1400000,MAZOWIECKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.16635394035157022
1400000,MAZOWIECKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.17386216773201998
1400000,MAZOWIECKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.18173565405631886
1400000,MAZOWIECKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.19160649819494585
1400000,MAZOWIECKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.19785085493270796
1400000,MAZOWIECKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.2107003620161515
1400000,MAZOWIECKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.2150337327560165
1400000,MAZOWIECKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.21026677445432498
1400000,MAZOWIECKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.2297594444903695
1400000,MAZOWIECKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.22548970240193364
1400000,MAZOWIECKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.23521218639256686
1400000,MAZOWIECKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.2350476472987504
1600000,OPOLSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.15144344533838144
1600000,OPOLSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.17036946115134405
1600000,OPOLSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.18442223305704533
1600000,OPOLSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.18879472693032015
1600000,OPOLSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.2053191489361702
1600000,OPOLSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.20157776992817614
1600000,OPOLSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.2103083796447641
1600000,OPOLSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.21023706896551725
1600000,OPOLSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.21335807050092764
1600000,OPOLSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.2212756159336864
1600000,OPOLSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.23537308423761047
1600000,OPOLSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.23301324905797982
1600000,OPOLSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.24263935761666472
1600000,OPOLSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.24478224152491254
1600000,OPOLSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.25735464442900163
1600000,OPOLSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.24727512936254542
1600000,OPOLSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.27070730572359236
1600000,OPOLSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.2588013658306841
1600000,OPOLSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.26223116589108286
1600000,OPOLSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.2717913520933425
1800000,PODKARPACKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.07098953690236007
1800000,PODKARPACKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.07627077342950436
1800000,PODKARPACKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.08104027662786734
1800000,PODKARPACKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.09208282582216809
1800000,PODKARPACKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.09299344213796164
1800000,PODKARPACKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.09762960843229837
1800000,PODKARPACKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.09989200863930886
1800000,PODKARPACKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.10510550786838341
1800000,PODKARPACKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.10968622100954979
1800000,PODKARPACKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.1142451490771415
1800000,PODKARPACKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.12476262818078238
1800000,PODKARPACKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.1316939086045256
1800000,PODKARPACKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.1354182328471909
1800000,PODKARPACKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.12981702954104057
1800000,PODKARPACKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.1365116967722831
1800000,PODKARPACKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.124960094860218
1800000,PODKARPACKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.14331491199554172
1800000,PODKARPACKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.13680686945131712
1800000,PODKARPACKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.14412665985699694
1800000,PODKARPACKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.14557420938144905
200000,DOLNOŚLĄSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.22738246245754737
200000,DOLNOŚLĄSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.2513460495012313
200000,DOLNOŚLĄSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.26457957053983544
200000,DOLNOŚLĄSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.28134841945643296
200000,DOLNOŚLĄSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.28265290750225974
200000,DOLNOŚLĄSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.28936972201080063
200000,DOLNOŚLĄSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.29088350587998796
200000,DOLNOŚLĄSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.2889425333601556
200000,DOLNOŚLĄSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.2950692070797658
200000,DOLNOŚLĄSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.3030368763557484
200000,DOLNOŚLĄSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.3039759168838797
200000,DOLNOŚLĄSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.32055803138926564
200000,DOLNOŚLĄSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.3218149701920954
200000,DOLNOŚLĄSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.32591971970447103
200000,DOLNOŚLĄSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.32988488998980037
200000,DOLNOŚLĄSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.3211154536812084
200000,DOLNOŚLĄSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.34713925872616047
200000,DOLNOŚLĄSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.3316989822450041
200000,DOLNOŚLĄSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.34441722086104304
200000,DOLNOŚLĄSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.35581842740780156
2000000,PODLASKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.09187749667110519
2000000,PODLASKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.09701630837657524
2000000,PODLASKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.10447063224841002
2000000,PODLASKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.112725951494232
2000000,PODLASKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.11634223630602082
2000000,PODLASKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.12692032868881745
2000000,PODLASKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.12180828798660527
2000000,PODLASKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.1321094902475004
2000000,PODLASKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.13656941649899396
2000000,PODLASKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.1396683101748095
2000000,PODLASKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.15607920437236808
2000000,PODLASKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.16526979941614087
2000000,PODLASKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.167104905249796
2000000,PODLASKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.1669284064665127
2000000,PODLASKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.17066737008704827
2000000,PODLASKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.164094906255185
2000000,PODLASKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.18498727735368956
2000000,PODLASKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.17457238582260623
2000000,PODLASKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.18490101354551483
2000000,PODLASKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.18018196202531644
2200000,POMORSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.1950278226530246
2200000,POMORSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.21563378396466337
2200000,POMORSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.23474528012615534
2200000,POMORSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.25002134016218525
2200000,POMORSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.2503400799703203
2200000,POMORSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.2550051032425218
2200000,POMORSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.25359095880422894
2200000,POMORSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.25970083750868594
2200000,POMORSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.260208255857196
2200000,POMORSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.26633145775968714
2200000,POMORSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.28273191761136834
2200000,POMORSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.2926727379062578
2200000,POMORSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.2908980089394555
2200000,POMORSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.29077898845340705
2200000,POMORSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.30380823506669247
2200000,POMORSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.2830683017357447
2200000,POMORSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.3107026945429844
2200000,POMORSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.2965707922122806
2200000,POMORSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.3050826699326393
2200000,POMORSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.3092779087208057
2400000,ŚLĄSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.1382264707377841
2400000,ŚLĄSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.150730411686587
2400000,ŚLĄSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.16818657497383765
2400000,ŚLĄSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.17233765915168167
2400000,ŚLĄSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.17801121107918413
2400000,ŚLĄSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.18566738109352912
2400000,ŚLĄSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.1917691620206835
2400000,ŚLĄSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.19483911408274132
2400000,ŚLĄSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.19381352741874766
2400000,ŚLĄSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.1996071691627793
2400000,ŚLĄSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.21328396723886459
2400000,ŚLĄSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.2224660860631815
2400000,ŚLĄSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.23146067415730337
2400000,ŚLĄSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.24181105957559298
2400000,ŚLĄSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.2372373777549015
2400000,ŚLĄSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.23446220897911987
2400000,ŚLĄSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.25577519015870037
2400000,ŚLĄSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.24617359533919225
2400000,ŚLĄSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.2586563917066394
2400000,ŚLĄSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.25831989866421007
2600000,ŚWIĘTOKRZYSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.08302207130730051
2600000,ŚWIĘTOKRZYSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.09039694921130179
2600000,ŚWIĘTOKRZYSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.09819052687599787
2600000,ŚWIĘTOKRZYSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.10438267840027882
2600000,ŚWIĘTOKRZYSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.10714600405322054
2600000,ŚWIĘTOKRZYSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.11319020967337733
2600000,ŚWIĘTOKRZYSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.1142430904522613
2600000,ŚWIĘTOKRZYSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.12542186641550898
2600000,ŚWIĘTOKRZYSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.13917235837685818
2600000,ŚWIĘTOKRZYSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.14267241379310344
2600000,ŚWIĘTOKRZYSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.15560382276281495
2600000,ŚWIĘTOKRZYSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.172294776119403
2600000,ŚWIĘTOKRZYSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.1856638155448122
2600000,ŚWIĘTOKRZYSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.18451649494281122
2600000,ŚWIĘTOKRZYSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.19104618284637134
2600000,ŚWIĘTOKRZYSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.17737059092991297
2600000,ŚWIĘTOKRZYSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.2027795914560209
2600000,ŚWIĘTOKRZYSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.1967710371819961
2600000,ŚWIĘTOKRZYSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.2087900505902192
2600000,ŚWIĘTOKRZYSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.21773545944705747
2800000,WARMIŃSKO-MAZURSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.1997703013106337
2800000,WARMIŃSKO-MAZURSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.2240618101545254
2800000,WARMIŃSKO-MAZURSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.23654654447736512
2800000,WARMIŃSKO-MAZURSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.2648890092041148
2800000,WARMIŃSKO-MAZURSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.264608453690208
2800000,WARMIŃSKO-MAZURSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.2781762295081967
2800000,WARMIŃSKO-MAZURSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.2814737744047983
2800000,WARMIŃSKO-MAZURSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.2805659692828637
2800000,WARMIŃSKO-MAZURSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.29636674909644284
2800000,WARMIŃSKO-MAZURSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.29423728813559324
2800000,WARMIŃSKO-MAZURSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.31905094207955337
2800000,WARMIŃSKO-MAZURSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.3342630651790957
2800000,WARMIŃSKO-MAZURSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.35076658547069783
2800000,WARMIŃSKO-MAZURSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.355994207758555
2800000,WARMIŃSKO-MAZURSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.3464256490366734
2800000,WARMIŃSKO-MAZURSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.32739283011078235
2800000,WARMIŃSKO-MAZURSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.3633374735150142
2800000,WARMIŃSKO-MAZURSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.35179304469057393
2800000,WARMIŃSKO-MAZURSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.3607532210109019
2800000,WARMIŃSKO-MAZURSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.3696745421766771
3000000,WIELKOPOLSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.12490562618911001
3000000,WIELKOPOLSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.139707422143776
3000000,WIELKOPOLSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.15955323901712584
3000000,WIELKOPOLSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.17994844046573558
3000000,WIELKOPOLSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.1877058177826564
3000000,WIELKOPOLSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.19675184971401585
3000000,WIELKOPOLSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.20158827122785583
3000000,WIELKOPOLSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.21156009979942272
3000000,WIELKOPOLSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.21718937153193674
3000000,WIELKOPOLSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.2221259387637204
3000000,WIELKOPOLSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.23468929241667327
3000000,WIELKOPOLSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.2473127102650365
3000000,WIELKOPOLSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.2602702702702703
3000000,WIELKOPOLSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.26319368879216537
3000000,WIELKOPOLSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.2757276983026911
3000000,WIELKOPOLSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.2638813349814586
3000000,WIELKOPOLSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.2976172056320594
3000000,WIELKOPOLSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.2833497957767159
3000000,WIELKOPOLSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.29683711857322
3000000,WIELKOPOLSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.2995643351635235
3200000,ZACHODNIOPOMORSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.30692880320671884
3200000,ZACHODNIOPOMORSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.3376019367991845
3200000,ZACHODNIOPOMORSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.34924023609192517
3200000,ZACHODNIOPOMORSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.3675192450956047
3200000,ZACHODNIOPOMORSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.37901407592468467
3200000,ZACHODNIOPOMORSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.3758475566986205
3200000,ZACHODNIOPOMORSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.37688967071628826
3200000,ZACHODNIOPOMORSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.3795943523083819
3200000,ZACHODNIOPOMORSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.37445213379469433
3200000,ZACHODNIOPOMORSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.38070241219847517
3200000,ZACHODNIOPOMORSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.4010018785222292
3200000,ZACHODNIOPOMORSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.4040842787682334
3200000,ZACHODNIOPOMORSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.41159047005795235
3200000,ZACHODNIOPOMORSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.40827147401908803
3200000,ZACHODNIOPOMORSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.407955124936257
3200000,ZACHODNIOPOMORSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.3989923814204964
3200000,ZACHODNIOPOMORSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.4261485476639158
3200000,ZACHODNIOPOMORSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.41918708088134665
3200000,ZACHODNIOPOMORSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.4242534595775674
3200000,ZACHODNIOPOMORSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.43073929961089497
400000,KUJAWSKO-POMORSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.1780767512287147
400000,KUJAWSKO-POMORSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.20264229661269495
400000,KUJAWSKO-POMORSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.21576639425951763
400000,KUJAWSKO-POMORSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.237534219788815
400000,KUJAWSKO-POMORSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.23077286917037176
400000,KUJAWSKO-POMORSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.2442926560924177
400000,KUJAWSKO-POMORSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.2540747430439083
400000,KUJAWSKO-POMORSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.25196235743093803
400000,KUJAWSKO-POMORSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.2568596211718888
400000,KUJAWSKO-POMORSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.2740927948118831
400000,KUJAWSKO-POMORSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.28250818724715854
400000,KUJAWSKO-POMORSKIE,2013,odsetek urodzeń pozamałżeńskich,3923,0.2967813428700952
400000,KUJAWSKO-POMORSKIE,2014,odsetek urodzeń pozamałżeńskich,3923,0.3103190055414108
400000,KUJAWSKO-POMORSKIE,2015,odsetek urodzeń pozamałżeńskich,3923,0.3064095883272538
400000,KUJAWSKO-POMORSKIE,2016,odsetek urodzeń pozamałżeńskich,3923,0.32132056451612906
400000,KUJAWSKO-POMORSKIE,2017,odsetek urodzeń pozamałżeńskich,3923,0.30114832535885167
400000,KUJAWSKO-POMORSKIE,2018,odsetek urodzeń pozamałżeńskich,3923,0.32910500352360816
400000,KUJAWSKO-POMORSKIE,2019,odsetek urodzeń pozamałżeńskich,3923,0.3180126150346396
400000,KUJAWSKO-POMORSKIE,2020,odsetek urodzeń pozamałżeńskich,3923,0.3314828179648032
400000,KUJAWSKO-POMORSKIE,2021,odsetek urodzeń pozamałżeńskich,3923,0.33844036148183615
600000,LUBELSKIE,2002,odsetek urodzeń pozamałżeńskich,3923,0.09483338135023528
600000,LUBELSKIE,2003,odsetek urodzeń pozamałżeńskich,3923,0.10413433046423028
600000,LUBELSKIE,2004,odsetek urodzeń pozamałżeńskich,3923,0.10724247379051649
600000,LUBELSKIE,2005,odsetek urodzeń pozamałżeńskich,3923,0.12100627752272089
600000,LUBELSKIE,2006,odsetek urodzeń pozamałżeńskich,3923,0.11937104577595832
600000,LUBELSKIE,2007,odsetek urodzeń pozamałżeńskich,3923,0.12590043587978894
600000,LUBELSKIE,2008,odsetek urodzeń pozamałżeńskich,3923,0.12834108392368204
600000,LUBELSKIE,2009,odsetek urodzeń pozamałżeńskich,3923,0.1352116356035534
600000,LUBELSKIE,2010,odsetek urodzeń pozamałżeńskich,3923,0.13920918930859288
600000,LUBELSKIE,2011,odsetek urodzeń pozamałżeńskich,3923,0.14852782848850818
600000,LUBELSKIE,2012,odsetek urodzeń pozamałżeńskich,3923,0.1590459130762704
